age,sex,f_name,last name,commune,insee code,city type,department,reg,catégorie,revenue,cible
34,Male,JULIEN,DELAUNAY,Viriville,38561,Commune simple,38,84,7,1380,failure
87,Female,DELPHINE,GIFFAUT,Romilly-sur-Andelle,27493,Commune simple,27,28,13,NA,failure
27,Male,KARIM,CAILLOT,Vanves,92075,Chef-lieu canton,92,11,7,1240,failure
63,Male,JEAN-PIERRE,CHAMBLAS,Gallargues-le-Montueux,30123,Commune simple,30,76,3,3700,failure
60,Female,MARIE,PAJON,Sélestat,67462,Sous-préfecture,67,44,6,1840,success
58,Male,PIERRE,VENT,Cestas,33122,Commune simple,33,75,4,1740,success
61,Female,LUCIE,LEBOURG,Saint-Grégoire,35278,Commune simple,35,53,13,NA,success
23,Female,VICTORIA,DUARTE,Pontoux,71355,Commune simple,71,27,10,NA,failure
68,Male,PHILIPPE,COSTARD,Paris 6e  Arrondissement,75106,Capitale d'état,75,11,11,NA,failure
22,Male,THOMAS,SIMON,Paris 19e  Arrondissement,75119,Capitale d'état,75,11,10,NA,failure
80,Male,ROBERT,MANCEL,Montgeron,91421,Chef-lieu canton,91,11,13,NA,failure
48,Male,STÉPHANE,PINTO,Bondy,93010,Chef-lieu canton,93,11,8,1190,success
88,Female,MARCELLE,DEGUY,Castelmaurou,31117,Commune simple,31,76,13,NA,success
75,Male,ALAIN,CELLIER,Malemort,19123,Chef-lieu canton,19,75,13,NA,failure
72,Male,JEAN,LE VOUEDEC,Gruchet-le-Valasse,76329,Commune simple,76,28,13,NA,failure
47,Male,DAVID,ROSSI,Serbannes,03271,Commune simple,03,84,2,2550,success
22,Male,ALEXANDRE,CHIDEKH,La Courneuve,93027,Chef-lieu canton,93,11,7,4880,failure
51,Male,DAVID,MOYRAND,Châteaubriant,44036,Sous-préfecture,44,52,3,4380,success
17,Male,TANGUY,GRICOURT,Jans,44076,Commune simple,44,52,10,NA,failure
65,Female,ANNETTE,LEROUX,La Ronde,17303,Commune simple,17,75,13,NA,success
39,Female,ANAÏS,COLLIN,Chantepie,35055,Commune simple,35,53,4,1440,success
47,Female,CHANTAL,DELMAS,Sigoulès,24534,Chef-lieu canton,24,75,6,1200,success
30,Female,MARIE-CLOTILDE,BOCCOZ,Fontenay-le-Fleury,78242,Commune simple,78,11,3,3270,success
67,Female,MARIE-CÉCILE,GUYOT,Marseille 9e  Arrondissement,13209,Préfecture de région,13,93,13,NA,failure
72,Male,JEAN,LABBE,Saint-Aubin-de-Nabirat,24375,Commune simple,24,75,13,NA,failure
27,Male,LUIS,CADET-MARTHE,Brécey,50074,Chef-lieu canton,50,28,3,4070,failure
70,Female,NICOLE,BURZIO,Saint-Omer,62765,Sous-préfecture,62,32,13,NA,success
86,Female,BERNADETTE,BONNET,Strasbourg,67482,Préfecture de région,67,44,13,NA,failure
98,Male,ROBERT,FICHET,Calais,62193,Sous-préfecture,62,32,13,NA,failure
63,Female,MICHÈLE,DERRIEN,Montigny-le-Bretonneux,78423,Chef-lieu canton,78,11,13,NA,success
55,Male,GABRIEL,CARPENTIER,Hénin-Beaumont,62427,Chef-lieu canton,62,32,6,1700,success
75,Female,MARIE,THOMAS,Aniche,59008,Commune simple,59,32,13,NA,failure
35,Female,VIRGINIE,LAUNEY,Vals-près-le-Puy,43251,Commune simple,43,84,5,1330,success
43,Male,YANN,KIRCH,Valmont,57690,Commune simple,57,44,7,4440,success
49,Male,DOMINIQUE,DUVAL,Aulnoy-lez-Valenciennes,59032,Commune simple,59,32,4,2020,success
74,Male,RENÉ,DELANGLE,Faches-Thumesnil,59220,Commune simple,59,32,13,NA,failure
41,Female,ELOISE,PAYET,Besançon,25056,Préfecture de région,25,27,6,1240,success
27,Male,BENJAMIN,CATAN,Lyon 3e  Arrondissement,69383,Préfecture de région,69,84,2,1850,failure
56,Female,ANNE-MARIE,LE FLOHIC,Seiches-sur-le-Loir,49333,Chef-lieu canton,49,52,3,10700,success
21,Male,FARES,SALOMON,Auzits,12016,Commune simple,12,76,10,NA,failure
65,Male,MICHEL,COQUILLAT,Clermont-Ferrand,63113,Préfecture de région,63,84,13,NA,failure
46,Male,GREGORY,SENECHAU,Paris 14e  Arrondissement,75114,Capitale d'état,75,11,4,2560,success
37,Female,LAETITIA,MAZEL,Saint-Féliu-d'Avall,66174,Commune simple,66,76,12,NA,failure
65,Female,GHISLAINE,MAILLIE,Besançon,25056,Préfecture de région,25,27,12,NA,failure
41,Male,CHRISTOPHE,BONNET,Martigues,13056,Chef-lieu canton,13,93,8,1830,success
66,Male,BERNARD,LE CROM,Châteaudun,28088,Sous-préfecture,28,24,13,NA,failure
16,Female,LUCIE,BAUD,Bessines-sur-Gartempe,87014,Chef-lieu canton,87,75,10,NA,failure
58,Female,VÉRONIQUE,HETREAU,Freyming-Merlebach,57240,Chef-lieu canton,57,44,4,1830,success
46,Male,FRÉDÉRIC,CAZEAUX,Gonfreville-l'Orcher,76305,Chef-lieu canton,76,28,7,1870,failure
75,Female,JOSETTE,LEVY,Beauzelle,31056,Commune simple,31,76,13,NA,failure
15,Male,COLIN,BAUGIRAUD,Angers,49007,Préfecture,49,52,10,NA,failure
50,Female,EMMANUELLE,ANTONELLI,Saint-Denis,93066,Sous-préfecture,93,11,6,1540,success
42,Male,FRANÇOIS,TEXIER,Pennautier,11279,Commune simple,11,76,3,5860,success
50,Female,CHRISTELLE,PEREZ,La Motte-d'Aveillans,38265,Commune simple,38,84,8,1830,success
49,Male,TONY,HOUZET,Compiègne,60159,Sous-préfecture,60,32,12,NA,success
23,Female,VALENTINE,COTE,Sourdeval,50582,Chef-lieu canton,50,28,12,NA,failure
41,Female,BERANGERE,SADOUN,Montesson,78418,Commune simple,78,11,4,2340,success
50,Male,JOSÉ,AVIT,Creil,60175,Chef-lieu canton,60,32,6,1170,success
32,Male,THOMAS,MOUCHON,Les Ulis,91692,Chef-lieu canton,91,11,4,1160,success
27,Male,GUILLAUME,APHECETCHE,Lyon 1er Arrondissement,69381,Préfecture de région,69,84,4,2030,failure
46,Female,PEGGIE,MISSOUM,Plougoulm,29192,Commune simple,29,53,3,3050,success
60,Male,DANIEL,JOLIVOT,Grigny,69096,Commune simple,69,84,13,NA,failure
70,Female,BERNADETTE,CARDOT,Paris 20e  Arrondissement,75120,Capitale d'état,75,11,13,NA,failure
47,Female,ELISABETH,EUZET,Plouay,56166,Chef-lieu canton,56,53,11,NA,success
47,Male,GILLES,MOUSTEY,Le Teil,07319,Commune simple,07,84,3,2160,success
53,Female,FRANCE,BRINDEAU,Villefranche-sur-Saône,69264,Sous-préfecture,69,84,12,NA,success
63,Female,FLORENCE,LAME,Bart,25043,Commune simple,25,27,3,4410,success
47,Female,MARIE-FRANCE,BARBARIT,Challans,85047,Chef-lieu canton,85,52,12,NA,success
58,Female,MARIE-FRANCE,BRAILLY,Douai,59178,Sous-préfecture,59,32,4,1930,success
53,Male,AMAURY,ALIAS,Chaumont,52121,Préfecture,52,44,2,1510,success
54,Female,MICHÈLE,FRANCOIS,Bondy,93010,Chef-lieu canton,93,11,12,NA,success
61,Female,PATRICIA,ALBRECHT,Neuilly-sur-Marne,93050,Chef-lieu canton,93,11,13,NA,success
76,Female,ANNIC,CHEROT,Feyzin,69276,Commune simple,69,84,13,NA,failure
88,Male,MICHEL,BOUTS,Saint-André-de-la-Roche,06114,Commune simple,06,93,13,NA,failure
21,Male,AXEL,CLEMOT,Cesson,77067,Commune simple,77,11,7,2070,failure
33,Female,MAGALI,RICARD,Illkirch-Graffenstaden,67218,Chef-lieu canton,67,44,6,1160,success
37,Female,DOROTHEE,MONTERO,Saint-Jean-du-Pin,30270,Commune simple,30,76,4,2130,success
54,Male,ALAIN,LOMINE,Saint-André-d'Allas,24366,Commune simple,24,75,2,2120,success
34,Female,CYNTHIA,PINAR,Saint-Éloi,58238,Commune simple,58,27,12,NA,success
92,Male,FRANÇOIS,TESTARD,La Seyne-sur-Mer,83126,Chef-lieu canton,83,93,13,NA,failure
31,Male,FRANÇOIS,BARCELONNE,Livry-Gargan,93046,Chef-lieu canton,93,11,4,2790,failure
27,Male,LAURENT,REA,Gresse-en-Vercors,38186,Commune simple,38,84,4,2450,failure
23,Male,MATHIEU,LE FUR,Servon-sur-Vilaine,35327,Commune simple,35,53,10,NA,failure
80,Male,ROBERT,FONQUERGNE,Niherne,36142,Commune simple,36,24,13,NA,failure
35,Male,SIMON,MARGIELA,Paris 11e  Arrondissement,75111,Capitale d'état,75,11,11,NA,success
42,Female,MATHILDE,WOJTKOWIAK,Fleury-Mérogis,91235,Commune simple,91,11,3,1550,success
50,Male,ARMAND,MARQUETTE,Liffré,35152,Chef-lieu canton,35,53,12,NA,success
68,Male,GÉRARD,DUVAL,Celle-Lévescault,86045,Commune simple,86,75,13,NA,failure
25,Female,MANON,MAURY,Saint-Jean-de-Beugné,85233,Commune simple,85,52,4,1990,failure
81,Female,JEANNINE,FRANC,Arnicourt,08021,Commune simple,08,44,13,NA,failure
60,Male,MAURICE,MIGNOT,Bar-sur-Seine,10034,Chef-lieu canton,10,44,13,NA,success
41,Female,MARYLINE,TROUVE,Poissy,78498,Chef-lieu canton,78,11,12,NA,success
44,Female,MARIA,KAUFFMANN,Agde,34003,Chef-lieu canton,34,76,5,1240,success
21,Male,ISMAILA,BEGIC,Saint-Bardoux,26294,Commune simple,26,84,12,NA,failure
29,Male,CHRISTOPHER,CATTIAUX,Ronquerolles,95529,Commune simple,95,11,2,3070,failure
50,Female,GENEVIÈVE,TREFFOT,Colleville,76183,Commune simple,76,28,6,1240,success
37,Female,ADÉLAÏDE,HOUBART,Le Perreux-sur-Marne,94058,Chef-lieu canton,94,11,4,2470,success
24,Male,ANTOINE,SAUZER,Canéjan,33090,Commune simple,33,75,10,NA,failure
30,Male,NABIL,MELON,Herbignac,44072,Chef-lieu canton,44,52,4,8380,failure
76,Female,JEANNINE,MILLE,Yronde-et-Buron,63472,Commune simple,63,84,13,NA,failure
67,Female,JEANNINE,MARTINEZ,Saint-Géron,43191,Commune simple,43,84,13,NA,failure
38,Male,ERIC,MACERI,Roye,80685,Chef-lieu canton,80,32,6,1860,success
49,Male,BENOÎT,DRON,Vaunaveys-la-Rochette,26365,Commune simple,26,84,3,5910,success
45,Male,GILLES,LANGLOIS,Ugine,73303,Chef-lieu canton,73,84,4,3450,success
33,Female,AUDE,LE FOLL,Bazarnes,89030,Commune simple,89,27,3,5050,success
58,Male,BRUNO,BLANCHARD,Varennes-Vauzelles,58303,Commune simple,58,27,2,3e3,failure
38,Female,CÉCILE,FILIPPI,Louhans,71263,Sous-préfecture,71,27,12,NA,success
39,Female,SONIA,IZNASNI,Toulouse,31555,Préfecture de région,31,76,11,NA,success
42,Female,NATHALIE,BITU,Paris 4e  Arrondissement,75104,Capitale d'état,75,11,12,NA,success
69,Female,DENISE,BARBAUD,Trilport,77475,Commune simple,77,11,13,NA,failure
57,Female,JULIETTE,CERDAN,Roquevaire,13086,Chef-lieu canton,13,93,6,1580,success
38,Male,ALI,RUAULT,Paris 17e  Arrondissement,75117,Capitale d'état,75,11,7,2790,failure
74,Male,MICHEL,PEILLIER,Paris 6e  Arrondissement,75106,Capitale d'état,75,11,13,NA,failure
62,Male,DOMINIQUE,KEREBEL,Meudon,92048,Chef-lieu canton,92,11,13,NA,success
44,Female,SABAH,SILVESTRE,Istres,13047,Sous-préfecture,13,93,4,2020,success
50,Male,THIERRY,POMMERY,Paris 17e  Arrondissement,75117,Capitale d'état,75,11,1,2220,success
53,Female,BRIGITTE,LECRIVAIN,Charly-sur-Marne,02163,Chef-lieu canton,02,32,3,3510,success
25,Male,NABIL,HUBERT,Gaillac,81099,Chef-lieu canton,81,76,5,1200,failure
49,Male,OLIVIER,MERIAUX,Angoulême,16015,Préfecture,16,75,4,1300,success
35,Male,JOHNNY,PELLETIER,Beauvais,60057,Préfecture,60,32,5,2740,success
49,Female,KARINE,FURST,Villeurbanne,69266,Chef-lieu canton,69,84,5,1480,success
69,Male,PHILIPPE,CAMPION,Le Nouvion-en-Thiérache,02558,Chef-lieu canton,02,32,8,1130,failure
34,Male,NICOLAS,LEVOYER,Hettange-Grande,57323,Commune simple,57,44,4,6080,success
74,Male,JEAN,DUBOIS,Baume-les-Dames,25047,Chef-lieu canton,25,27,13,NA,failure
15,Female,SELMA,NGUYEN,Villeneuve-d'Ascq,59009,Chef-lieu canton,59,32,10,NA,failure
46,Female,SANDRA,SMONDACK,Waziers,59654,Commune simple,59,32,4,1600,success
44,Female,SANDRINE,EVRARD,Haveluy,59292,Commune simple,59,32,4,1400,success
71,Female,MARYVONNE,FARDEL,La Teste-de-Buch,33529,Chef-lieu canton,33,75,13,NA,failure
50,Male,THIERRY,HENRY,Paris 20e  Arrondissement,75120,Capitale d'état,75,11,3,1480,failure
33,Female,LUDIVINE,BLEUZE,Thiers,63430,Sous-préfecture,63,84,12,NA,success
74,Male,GEORGES,BLOT,Sèvres,92072,Chef-lieu canton,92,11,13,NA,failure
67,Male,PATRICK,MOSIMANN,Sassenage,38474,Commune simple,38,84,13,NA,failure
70,Male,FRANÇOIS,GARCIA,Liévin,62510,Chef-lieu canton,62,32,13,NA,failure
83,Female,JOSETTE,LE PEN,Rennes,35238,Préfecture de région,35,53,13,NA,failure
43,Male,CEDRIC,LABEAU,Moissy-Cramayel,77296,Commune simple,77,11,3,4760,success
82,Male,GUY,DUVAUCHELLE,Vire Normandie,14762,Sous-préfecture,14,28,13,NA,failure
67,Male,JEAN-PIERRE,MOUGEL,Liévin,62510,Chef-lieu canton,62,32,4,1560,failure
18,Male,MEHDI,LAIDI,Bourgoin-Jallieu,38053,Chef-lieu canton,38,84,10,NA,failure
43,Male,CHRISTOPHE,CLICHE,Plouigneau,29199,Chef-lieu canton,29,53,7,1630,success
17,Male,NICOLAS,EL HADDAOUI,Cattenom,57124,Chef-lieu canton,57,44,10,NA,failure
37,Female,OPHÉLIE,SAF,Divonne-les-Bains,01143,Commune simple,01,84,4,1500,success
82,Male,MAX,TOURETTE,Versailles,78646,Préfecture,78,11,13,NA,failure
34,Female,CLÉMENTINE,CIVIDINO,Removille,88387,Commune simple,88,44,12,NA,success
57,Male,GEORGES,RAZUNGLES,Montreuil,93048,Chef-lieu canton,93,11,12,NA,success
50,Female,CATHY,BODUIN,Pompignac,33330,Commune simple,33,75,4,2190,success
60,Female,MARIE-YVONNE,TREHIN,Éleu-dit-Leauwette,62291,Commune simple,62,32,3,3690,success
38,Male,FRÉDÉRIC,APPRIOU,Nantes,44109,Préfecture de région,44,52,7,3930,success
41,Male,ANTHONY,DARDENNE,Henrichemont,18109,Chef-lieu canton,18,24,4,2430,success
86,Female,LUCIENNE,ARMENICO,Tréméven,29297,Commune simple,29,53,13,NA,failure
36,Male,PIERRE,BUNEL,Monthermé,08302,Chef-lieu canton,08,44,1,2130,success
23,Male,TOM,BLEUVEN,Peyrolles-en-Provence,13074,Chef-lieu canton,13,93,5,4150,failure
78,Female,PAULETTE,PARET,Osny,95476,Commune simple,95,11,13,NA,failure
48,Male,FRÉDÉRIC,TURBOT,Conflans-Sainte-Honorine,78172,Chef-lieu canton,78,11,3,4160,success
29,Female,ANAÏS,TELLIAM,Paris 14e  Arrondissement,75114,Capitale d'état,75,11,10,NA,success
75,Male,JOËL,LACHASSAGNE,Clichy,92024,Chef-lieu canton,92,11,13,NA,failure
20,Female,CHARLOTTE,GAGNIARD,Saint-Brieuc,22278,Préfecture,22,53,8,4350,failure
63,Female,CHRISTINE,BONDE,Lemberg,57390,Commune simple,57,44,13,NA,success
78,Female,MADELEINE,COLLINET,Charenton-le-Pont,94018,Chef-lieu canton,94,11,13,NA,failure
67,Female,SUZANNE,OLLIVIER,Miremont,31345,Commune simple,31,76,13,NA,failure
68,Male,CHRISTIAN,BOUGUET,Issy-les-Moulineaux,92040,Chef-lieu canton,92,11,13,NA,failure
32,Male,ROMUALD,BELLANGER,Nancy,54395,Préfecture,54,44,7,1170,failure
25,Female,JULIE,COUILLARD,Longèves,17208,Commune simple,17,75,11,NA,failure
50,Male,CHRISTIAN,PIERRE,Chatenay-Mâcheron,52115,Commune simple,52,44,2,1720,success
54,Female,ISABELLE,SALLES,Saint-Joseph,42242,Commune simple,42,84,11,NA,success
40,Female,AMÉLIE,VALENTE,Vaux-Andigny,02769,Commune simple,02,32,12,NA,success
64,Male,CHRISTIAN,GIRAUDON,Marseille 8e  Arrondissement,13208,Préfecture de région,13,93,6,1340,failure
23,Male,MATHIEU,MORISCOT,Woincourt,80827,Commune simple,80,32,5,1460,failure
64,Male,GEORGES,COUPAYE,Saintes,17415,Sous-préfecture,17,75,13,NA,success
34,Male,OLIVIER,BENAISSA,Angoulême,16015,Préfecture,16,75,11,NA,success
74,Male,GEORGES,CHEVILLOT,Bourgoin-Jallieu,38053,Chef-lieu canton,38,84,13,NA,failure
79,Female,MICHELLE,VIDELOT,Nivelle,59434,Commune simple,59,32,13,NA,failure
62,Female,MARTINE,FLOURY,Dettwiller,67089,Commune simple,67,44,13,NA,success
23,Male,HUGO,HERITIER,Saint-Sornin,16353,Commune simple,16,75,7,3640,failure
31,Male,ALEXIS,BOYER,Maxéville,54357,Commune simple,54,44,3,4920,failure
24,Male,VINCENT,WADBLED,Saintes,17415,Sous-préfecture,17,75,11,NA,failure
21,Male,CHARLIE,RICHARD,Bordeaux,33063,Préfecture de région,33,75,11,NA,failure
81,Female,COLETTE,FLIELLER,Le Teich,33527,Commune simple,33,75,13,NA,failure
17,Female,NAOMIE,SOUBIEUX,Dinard,35093,Chef-lieu canton,35,53,10,NA,failure
27,Female,STACY,DUCOFFE,Le Mans,72181,Préfecture,72,52,7,1650,failure
74,Female,MARIE,GUILLOT,Neuilly-sur-Seine,92051,Chef-lieu canton,92,11,13,NA,failure
15,Female,ELENA,BERTRAND,Soissons,02722,Sous-préfecture,02,32,10,NA,failure
27,Male,BASTIEN,LEVENEZ,Chevreuse,78160,Chef-lieu canton,78,11,4,1190,failure
70,Female,MARIE-FRANÇOISE,FRECHARD,Oullins,69149,Chef-lieu canton,69,84,13,NA,failure
84,Male,MARCEL,GUERRIER,Paris 16e  Arrondissement,75116,Capitale d'état,75,11,13,NA,failure
30,Female,FLORA,VIDONI,Moulins-lès-Metz,57487,Commune simple,57,44,12,NA,success
20,Male,NICOLAS,HULEU,Lisieux,14366,Sous-préfecture,14,28,10,NA,failure
55,Female,SUZANNE,MARAT,Fiefs,62333,Commune simple,62,32,13,NA,success
46,Female,ALEXIA,PIRES,Talensac,35331,Commune simple,35,53,12,NA,success
27,Female,MEGANE,TOGNET,Saint-Jouan-de-l'Isle,22305,Commune simple,22,53,12,NA,failure
18,Male,MELVIN,SADI,Magland,74159,Commune simple,74,84,10,NA,failure
41,Male,CEDRIC,PALETOU,Rochefort-Samson,26273,Commune simple,26,84,7,1400,success
39,Female,SANDRA,DELAMARE,Dompaire,88151,Chef-lieu canton,88,44,6,1370,success
74,Male,GUY,COULEARD,Quéven,56185,Commune simple,56,53,13,NA,failure
61,Female,ODILE,MOLIN,Vierzy,02799,Commune simple,02,32,13,NA,success
46,Male,JEREMIE,BERNARDINI,Villers-la-Chèvre,54574,Commune simple,54,44,7,2930,success
40,Female,GERALDINE,ROLLAT,Périgné,79204,Commune simple,79,75,4,1990,success
58,Male,DENIS,JULLEMIER,Guipavas,29075,Chef-lieu canton,29,53,1,1300,success
33,Female,CHARLINE,PLOUVIER,Paris 15e  Arrondissement,75115,Capitale d'état,75,11,6,1610,success
23,Male,RAYANE,INDRIGO,Mulhouse,68224,Sous-préfecture,68,44,8,1130,failure
38,Male,FRÉDÉRIC,GAVAND,Beaufai,61032,Commune simple,61,28,5,2340,success
16,Female,CLARA,BERTIN,Montesson,78418,Commune simple,78,11,10,NA,failure
63,Male,MARC,COHERGNE,Reims,51454,Sous-préfecture,51,44,13,NA,success
67,Male,MARC,WALLE,Meyzieu,69282,Chef-lieu canton,69,84,13,NA,failure
58,Male,EUGÈNE,PIMONT,Bavilliers,90008,Commune simple,90,27,7,7240,success
67,Female,HÉLÈNE,LAFFORT,Malavillers,54337,Commune simple,54,44,13,NA,failure
56,Male,CLAUDE,GABARRE,Ingwiller,67222,Commune simple,67,44,5,2500,success
92,Male,PAUL,TRETOUT,Saint-Hilaire-Petitville,50485,Commune simple,50,28,13,NA,failure
46,Male,DENIS,HUVE,Kergrist,56093,Commune simple,56,53,4,2600,success
47,Female,SANDRINE,SOYER,Saint-Avé,56206,Commune simple,56,53,12,NA,success
56,Female,FRANÇOISE,GRIMAL,Montans,81171,Commune simple,81,76,7,1610,success
34,Female,CORINNE,HEUDE,Frontenay-Rohan-Rohan,79130,Chef-lieu canton,79,75,7,1460,success
47,Female,MYRIAM,LACHENAL,Mers-les-Bains,80533,Commune simple,80,32,4,1810,success
56,Female,CORINNE,RIETZLER,Yvetot,76758,Chef-lieu canton,76,28,6,1250,success
95,Male,JEAN,AUDREN,Cazères,31135,Chef-lieu canton,31,76,13,NA,failure
91,Male,ROBERT,DESORMEAU,Saintes,17415,Sous-préfecture,17,75,13,NA,failure
52,Male,YVON,GUETTOUCHE,Nanteuil-en-Vallée,16242,Commune simple,16,75,6,3700,success
16,Female,MANON,OUASSEL,Alfortville,94002,Chef-lieu canton,94,11,10,NA,failure
15,Male,OKTAY,ASCIAK,Sézanne,51535,Chef-lieu canton,51,44,10,NA,failure
68,Female,CHRISTIANE,GUIBERT,Amiens,80021,Préfecture de région,80,32,13,NA,failure
60,Female,CHANTAL,LEMAITRE,Onet-le-Château,12176,Commune simple,12,76,11,NA,success
29,Male,CHARLIE,LEMOINE,Brest,29019,Sous-préfecture,29,53,4,4130,success
54,Female,EMMA,PAYEN,Peyrilhac,87118,Commune simple,87,75,8,1930,success
59,Female,MARIELLE,RODRIGUEZ,Les Herbiers,85109,Chef-lieu canton,85,52,4,1390,success
47,Male,OLIVIER,FINDELI,Épinal,88160,Préfecture,88,44,8,1510,success
69,Female,ANNE-MARIE,DATI,Hinx,40126,Commune simple,40,75,13,NA,success
80,Female,DENISE,DAVID,Contes,06048,Chef-lieu canton,06,93,13,NA,failure
55,Female,CATHERINE,BRUEL,Ris-Orangis,91521,Chef-lieu canton,91,11,2,2220,success
34,Female,GAELLE,MATEUS,Saint-Pierre-des-Corps,37233,Chef-lieu canton,37,24,4,1540,success
74,Male,GEORGES,GREFFIER,Marck,62548,Commune simple,62,32,13,NA,failure
23,Female,ELODIE,JOBERT,Cannes,06029,Chef-lieu canton,06,93,10,NA,failure
68,Female,MARIE-CLAUDE,BROCHARD,Saint-Herblain,44162,Chef-lieu canton,44,52,13,NA,success
72,Female,MONIQUE,RODIER,Loos,59360,Commune simple,59,32,13,NA,failure
43,Female,SANDRINE,VINCENT,Grugies,02359,Commune simple,02,32,4,3480,success
69,Male,RICHARD,KHAMIS,Melun,77288,Préfecture,77,11,13,NA,failure
36,Female,ANNE,GAUTIER,Royan,17306,Chef-lieu canton,17,75,6,1520,success
16,Female,TIFFANY,REYMOND,Villy-le-Moutier,21708,Commune simple,21,27,10,NA,failure
80,Male,MICHEL,GRISARD,Glonville,54229,Commune simple,54,44,13,NA,failure
29,Male,STEVEN,BULUT,Mary-sur-Marne,77280,Commune simple,77,11,4,3010,failure
28,Male,QUENTIN,AHMED YAHIA,Lisle,24243,Commune simple,24,75,4,4910,failure
31,Female,DELPHINE,SCHICKEL,Rumilly,74225,Chef-lieu canton,74,84,4,2560,success
57,Female,CAROLE,DORGANS,Darvault,77156,Commune simple,77,11,6,1320,success
49,Male,OLIVIER,STEINHART,Ploemeur,56162,Chef-lieu canton,56,53,4,3470,success
53,Female,LINDA,LE GALL,Villeurbanne,69266,Chef-lieu canton,69,84,3,2780,success
32,Female,JULIE,DOSSEUR,Montreuil,93048,Chef-lieu canton,93,11,6,1840,success
40,Female,CHRISTELLE,BECKER,Vienne,38544,Sous-préfecture,38,84,4,1370,success
50,Male,LAURENT,ROPAULD,Épône,78217,Commune simple,78,11,3,3200,success
45,Female,MÉLANIE,HERAULT,Bollène,84019,Chef-lieu canton,84,93,5,1290,success
70,Male,ROBERT,DESCAMPS,Vallauris,06155,Chef-lieu canton,06,93,13,NA,failure
52,Female,VALÉRIE,VINCENT,Saint-Denis-lès-Bourg,01344,Commune simple,01,84,6,1150,success
73,Male,PAUL,MONSAT,Hérouville-Saint-Clair,14327,Chef-lieu canton,14,28,13,NA,failure
31,Female,VANESSA,COUILLET,Gundershoffen,67176,Commune simple,67,44,3,1620,success
44,Male,MAXIME,YAHIAOUI,Tarbes,65440,Préfecture,65,76,7,1750,success
17,Female,ROXANNE,NUNES DOS SANTOS,Chomelix,43071,Commune simple,43,84,10,NA,failure
58,Female,MICHELLE,BLANCHARD,Mours-Saint-Eusèbe,26218,Commune simple,26,84,3,2120,success
16,Male,DYLAN,SOUVESTRE,Thiers,63430,Sous-préfecture,63,84,10,NA,failure
16,Male,LOUIS,THIVEND,Denèvre,70204,Commune simple,70,27,10,NA,failure
29,Female,MARIE,AVICE,Reims,51454,Sous-préfecture,51,44,5,1960,success
26,Male,VALENTIN,VALDIVIA,Digne-les-Bains,04070,Préfecture,04,93,4,3010,failure
97,Female,SIMONE,GARABEDIAN,Quint-Fonsegrives,31445,Commune simple,31,76,13,NA,success
67,Male,DIDIER,BOUSSAUD,Hyères,83069,Chef-lieu canton,83,93,13,NA,failure
75,Female,MICHÈLE,QUENNEHEN,Duclair,76222,Chef-lieu canton,76,28,13,NA,failure
70,Male,PATRICK,RENE,Lyon 8e  Arrondissement,69388,Préfecture de région,69,84,13,NA,failure
50,Male,SMAEL,GRELLIER,Rillieux-la-Pape,69286,Chef-lieu canton,69,84,4,1810,success
50,Female,CLAUDINE,ALOUJES,Nantes,44109,Préfecture de région,44,52,5,1270,success
35,Female,ANGELIQUE,TIRMARCHE,Antibes,06004,Chef-lieu canton,06,93,4,4600,success
19,Female,MANON,SIMON,Hipsheim,67200,Commune simple,67,44,4,1440,failure
61,Female,BRIGITTE,TROUCHE,Villeurbanne,69266,Chef-lieu canton,69,84,13,NA,success
43,Female,CHRISTELLE,PIGEON,Saint-Bauzile,48137,Commune simple,48,76,3,1190,success
30,Female,EMILIE,PHAN,Nice,06088,Préfecture,06,93,4,1410,failure
39,Female,SANDRINE,GODET,Parignargues,30193,Commune simple,30,76,5,1450,success
22,Male,AYMERIC,DURIEUX,Paris 17e  Arrondissement,75117,Capitale d'état,75,11,11,NA,failure
46,Male,ERIC,SABOURDY,Pierrefitte-sur-Seine,93059,Chef-lieu canton,93,11,4,1370,success
71,Female,DANIELLE,BALLEUX,Bordeaux,33063,Préfecture de région,33,75,13,NA,failure
21,Male,COME,TUILIER,Saint-Léger-sous-Cholet,49299,Commune simple,49,52,11,NA,failure
68,Male,JACQUES,JACQUEROUD,Santeuil,95584,Commune simple,95,11,13,NA,failure
